"z","Y","std"
-0.211,1,0.2146
-0.2211,0,0.215
0.4208,1,0.2043
-0.6019,0,0.2281
-0.3799,0,0.2213
-1.0308,0,0.2562
-8e-04,1,0.2087
-0.4433,1,0.2243
-0.1427,1,0.2124
-0.0633,1,0.2601
-0.9694,0,0.2496
0.6795,1,0.2076
-1.1368,0,0.3258
-0.1594,1,0.2129
-0.4184,1,0.2326
0.4317,1,0.2044
-0.7197,0,0.2308
-0.173,1,0.2503
-0.1085,1,0.256
-0.7766,1,0.2337
-0.6532,0,0.2287
-1.2197,0,0.326
0.2295,1,0.205
-0.199,1,0.2142
-0.6597,0,0.2288
-0.8717,0,0.2405
-0.8435,0,0.2382
0.0368,1,0.2079
-0.5466,0,0.2299
-0.2699,0,0.2423
-0.0955,1,0.2572
0.4034,1,0.2043
0.2854,1,0.2046
-0.598,1,0.2281
-0.1142,1,0.2555
0.1595,1,0.2058
-0.308,1,0.2395
-0.7582,0,0.2326
-0.2899,0,0.2175
-0.6069,0,0.2281
0.373,1,0.2043
-0.1913,1,0.214
-2.1347,0,0.3459
-0.1469,1,0.2526
-0.5445,0,0.2284
0.141,1,0.2061
0.7315,1,0.2089
-1.0877,0,0.2626
-0.4588,0,0.2308
-0.4634,1,0.2306
0.4454,1,0.2044
-0.215,1,0.2148
0.8323,1,0.2124
0.0485,1,0.2077
0.3849,1,0.2043
0.2005,1,0.2053
-1.5262,0,0.3286
-0.9705,0,0.2498
-1.3659,0,0.2961
0.0291,1,0.2081
-0.5745,0,0.2281
0.0997,1,0.2067
-1.0086,0,0.2538
0.172,1,0.2057
-0.035,1,0.2095
0.1688,1,0.2057
-0.5348,0,0.2286
-0.3585,1,0.2361
-0.3391,0,0.2373
0.22,1,0.2051
0.3429,1,0.2043
-0.6052,0,0.2281
0.1075,1,0.2066
-0.1424,1,0.2124
-0.0791,1,0.2586
-0.4293,1,0.2236
-0.4854,0,0.2298
-0.1966,1,0.2141
0.1465,1,0.206
-0.1401,1,0.2532
-0.1099,1,0.2115
-1.3437,0,0.2934
-0.7628,0,0.2329
-0.196,1,0.2483
1.1115,1,0.2292
-0.4937,1,0.2269
-0.6036,1,0.2281
-2.2194,0,0.3504
-0.1542,1,0.2128
-0.7624,0,0.2329
0.2513,1,0.2048
-1.0791,1,0.3259
-1.7411,0,0.3407
-0.0419,1,0.262
-0.0346,1,0.2095
0.5583,1,0.2053
-0.2792,1,0.2171
-1.4067,0,0.3272
-0.2293,1,0.2153
-0.6601,0,0.2288
-1.3926,0,0.2993
-0.5394,0,0.2285
-1.8243,0,0.3345
0.1668,1,0.2184
-1.3443,0,0.2934
-0.8858,0,0.2417
-1.4229,0,0.3273
0.1963,1,0.2054
-0.6546,1,0.237
-1.4161,0,0.3022
0.1991,1,0.2053
-0.8415,0,0.2381
-0.642,0,0.2285
-0.2686,1,0.2167
-0.1326,1,0.2121
-0.3272,1,0.2381
0.7282,1,0.2088
-1.2782,0,0.2854
-0.4552,0,0.231
-0.3271,0,0.219
-0.2578,0,0.2433
-0.6769,0,0.2293
-0.9456,0,0.2473
-0.0594,1,0.2604
0.5515,1,0.2053
-1.0624,0,0.2597
-0.7599,1,0.2327
0.0472,1,0.2702
-0.4536,1,0.231
-0.1409,1,0.2124
-0.596,0,0.2281
-0.0333,1,0.2095
-1.4706,0,0.3279
-0.5312,0,0.2286
-0.9266,0,0.2454
-0.0089,1,0.2089
-0.2732,1,0.2169
0.8064,1,0.2114
0.0509,1,0.2076
0.0628,1,0.2074
0.4473,1,0.2044
-0.509,0,0.2291
-0.0293,1,0.2632
-0.2268,1,0.2152
-0.6342,0,0.2284
-0.8023,0,0.2353
-1.4248,0,0.3032
-2.3134,0,0.3564
-1.1257,0,0.3259
-0.5343,0,0.2286
-0.3878,0,0.2343
-1.695,0,0.3315
-0.6067,1,0.2281
0.0281,1,0.2081
-0.0852,1,0.2108
-1.6562,0,0.3307
-0.6547,0,0.2287
-1.2108,0,0.3259
-1.5015,0,0.3282
0.4525,1,0.2044
-0.0925,1,0.2574
-0.8256,0,0.2369
0.1373,1,0.2061
-2.168,0,0.3476
-2.0436,0,0.3418
0.7389,1,0.2091
-0.2414,0,0.2446
-0.8676,1,0.2402
0.0279,1,0.2081
1.2113,1,0.2382
-1.9775,0,0.3392
-0.2445,0,0.2158
0.1876,1,0.2055
-1.1768,0,0.2731
-1.165,0,0.2717
0.0114,1,0.2669
-0.068,1,0.2103
-0.5906,1,0.2281
-0.7623,1,0.2329
-1.2868,0,0.2864
-0.1751,1,0.2501
0.7343,1,0.209
-0.1306,1,0.254
-0.0769,1,0.2588
-0.7588,0,0.2327
0.0977,1,0.2068
-0.3158,1,0.2389
0.9126,1,0.2161
-0.1451,1,0.2125
0.1725,1,0.2057
0.0749,1,0.2072
-0.2748,0,0.242
0.0848,1,0.207
-0.4226,0,0.2233
0.1769,1,0.2056
-1.2874,0,0.2865
-0.7499,0,0.2322
-0.1169,1,0.2552
-0.1984,1,0.2481
-0.3994,1,0.2336
0.2735,1,0.2047
-0.0913,1,0.2575
0.0055,1,0.2664
-0.1493,1,0.2126
-0.0678,1,0.2103
-0.5683,0,0.2281
0.2628,1,0.2047
-0.9043,0,0.2434
-0.6508,0,0.2287
-0.1279,1,0.212
-0.5124,0,0.2291
0.0382,0,0.2079
-0.5547,0,0.2304
-0.7821,0,0.234
0.0982,1,0.2068
-1.0493,0,0.2582
-0.6249,0,0.2283
0.4908,1,0.2047
-0.3604,0,0.2204
0.0632,1,0.2074
-0.7094,0,0.2304
-0.4816,1,0.23
-0.2566,0,0.2434
-0.7294,0,0.2312
-0.3653,0,0.2356
0.1275,1,0.2063
0.3645,1,0.2043
-0.2331,1,0.2154
-0.6831,1,0.2295
-0.6317,0,0.2283
0.4946,1,0.2047
0.1111,1,0.2065
-0.9238,0,0.2452
0.7063,1,0.2082
0.5015,1,0.2048
-0.4654,0,0.2305
-0.5946,0,0.2281
0.0865,1,0.207
-0.3231,0,0.2188
-0.7515,0,0.2323
-0.186,1,0.2138
-0.4477,0,0.2313
-0.8158,0,0.2362
-0.211,0,0.2146
-0.6111,0,0.2281
-0.357,0,0.2362
0.0383,1,0.2079
-0.3935,0,0.234
0.1177,1,0.2064
-1.7467,0,0.3326
-1.3157,0,0.29
0.0267,1,0.2081
-0.7547,0,0.2324
-0.7023,1,0.2301
-0.2777,0,0.217
0.4799,1,0.2046
-0.402,1,0.2335
-1.5491,0,0.3289
0.0472,1,0.2702
-0.5449,0,0.2284
0.2202,1,0.2051
0.426,1,0.2043
-0.2714,1,0.2422
0.7264,1,0.2088
0.9809,1,0.2199
-0.2072,0,0.2474
-0.567,0,0.2282
-0.6806,1,0.2294
0.5094,1,0.2048
-1.9607,0,0.3386
-0.3482,1,0.2367
-0.741,0,0.2318
-0.6331,1,0.2284
0.4073,1,0.2043
-0.9548,0,0.2482
1.0311,1,0.2232
-1.2648,0,0.2838
0.7783,1,0.2104
0.4931,1,0.2047
-1.5159,0,0.3284
-0.2465,1,0.2442
-0.7271,1,0.2311
0.051,1,0.2076
-0.8185,0,0.2364
-0.2906,1,0.2175
0.0553,1,0.2075
-1.6943,0,0.3315
0.5756,1,0.2056
-0.2195,0,0.2464
-0.9644,0,0.2491
-0.8284,0,0.2371
0.3525,1,0.2043
0.3589,1,0.2043
0.1168,1,0.2065
-0.07,1,0.2595
-2.0483,0,0.342
-0.1483,1,0.2126
-0.6988,0,0.23
-0.4988,0,0.2294
-0.3052,0,0.2397
-0.9895,0,0.2517
-0.8522,0,0.2389
-0.686,0,0.2295
-0.9039,0,0.2433
-1.5695,0,0.3292
-0.6757,1,0.2292
-0.4339,1,0.2319
-0.9152,0,0.2444
-0.0483,1,0.2098
-0.2392,0,0.2448
-0.4008,0,0.2336
0.0127,1,0.2084
-0.2001,1,0.2143
-0.8993,0,0.2429
-1.0276,0,0.2558
-0.2442,0,0.2444
-0.8242,0,0.2368
-1.3633,0,0.2958
-2.4415,0,0.3665
0.0819,1,0.207
0.1861,1,0.2055
-0.7388,0,0.2316
-0.6365,1,0.2284
-0.581,0,0.2281
-1.0656,0,0.2601
-1.1074,0,0.2649
0.3891,1,0.2043
-0.5552,1,0.2283
1.6564,1,0.3031
-0.0696,1,0.2104
0.7428,1,0.2093
0.2915,1,0.2046
-1.7048,0,0.3317
-0.0388,1,0.2096
-1.3907,0,0.2991
0.289,1,0.2046
0.3511,1,0.2043
-0.1552,1,0.2128
0.1828,1,0.2055
-0.4899,0,0.2297
-1.0809,0,0.2618
-0.2996,0,0.2401
-0.3342,1,0.2377
-0.8813,0,0.2413
-0.1979,1,0.2142
-0.2978,1,0.2178
0.7975,1,0.2111
-0.424,0,0.2324
-1.1055,0,0.2647
-1.2933,0,0.3263
-0.8726,0,0.2406
-2.3903,0,0.3622
-1.6461,0,0.3296
-0.0878,1,0.2578
-0.7596,0,0.2327
-1.2068,0,0.2767
-0.1822,1,0.2137
-0.0396,1,0.2622
-0.2141,1,0.2468
-0.4714,1,0.2303
-0.7893,0,0.2344
-0.5165,1,0.229
-0.193,1,0.2486
0.0913,1,0.2069
-1.7202,0,0.332
-0.3511,1,0.2365
0.8219,1,0.212
-0.4897,1,0.2267
-1.3195,0,0.2904
-0.442,0,0.2315
-0.6005,0,0.2281
-1.8271,0,0.3346
-1.1714,0,0.2725
0.1356,1,0.2062
-0.079,1,0.2106
0.8349,1,0.2125
-1.1726,0,0.2726
-1.1263,0,0.2671
0.3141,1,0.2044
-0.6894,0,0.2297
-2.6942,0,0.3968
-0.0803,1,0.2585
-0.4789,1,0.2301
-0.6201,0,0.2282
0.0168,1,0.2083
-0.5243,1,0.2288
0.1605,1,0.2058
0.079,1,0.2071
-0.349,0,0.2199
0.1456,1,0.206
-0.7804,0,0.2339
-0.5558,0,0.2283
-0.0088,1,0.2089
-0.8519,0,0.2389
-0.2442,1,0.2158
0.3251,1,0.2044
-0.6044,1,0.2281
-0.9953,0,0.2523
1.5293,1,0.28
-0.9697,0,0.2497
-0.4366,0,0.2318
0.8175,1,0.2118
0.151,1,0.2059
-0.3162,1,0.2389
-0.1194,1,0.2117
-0.5079,1,0.2292
-0.479,0,0.2261
-0.5885,0,0.2281
0.9035,1,0.2157
-0.9173,1,0.2445
-0.3122,0,0.2184
-0.2852,1,0.2173
0.0045,1,0.2086
0.0511,1,0.2076
-0.5417,0,0.2285
-0.5118,0,0.2291
-1.2555,0,0.2826
0.1688,1,0.2057
-0.0434,1,0.2097
0.1534,1,0.2059
-2.3598,0,0.3598
-0.3212,1,0.2386
-0.2981,1,0.2402
-0.433,1,0.2319
-0.1286,1,0.2542
-1.0696,0,0.2605
0.3916,1,0.2043
-0.3967,1,0.2338
-1.5925,0,0.3296
0.1123,1,0.2065
0.3266,1,0.2044
-0.7139,0,0.2305
-0.8595,0,0.2395
-0.6332,0,0.2284
-0.226,0,0.2458
0.2992,1,0.2045
-0.068,1,0.2103
-0.5746,1,0.2281
0.6268,1,0.2064
-2.4478,0,0.367
0.821,1,0.212
0.3237,1,0.2044
-0.9535,0,0.248
-0.6807,0,0.2294
-0.0727,1,0.2592
-0.1576,1,0.2129
-1.1721,0,0.2725
0.6584,1,0.2071
0.522,1,0.2049
0.2361,1,0.205
0.1751,1,0.2056
0.4165,1,0.2043
-0.0288,1,0.2094
-0.7197,0,0.2308
0.2857,1,0.2046
-0.0042,1,0.2088
0.1427,1,0.2061
0.0529,1,0.2076
-0.036,1,0.2626
0.105,1,0.2066
-0.5042,0,0.2293
0.5486,1,0.2052
-0.4829,0,0.2299
-0.6813,0,0.2294
-0.7057,1,0.2302
0.0497,1,0.2076
-0.2749,1,0.242
-0.0925,1,0.211
-2.4794,0,0.3699
0.36,1,0.2043
0.3062,1,0.2045
-0.2572,1,0.2433
-0.4303,1,0.2321
0.4088,1,0.2043
0.2859,1,0.2046
-0.2068,1,0.2145
-0.3679,0,0.2355
-0.2063,1,0.2145
-0.5503,0,0.2283
-0.8082,0,0.2357
1.6564,1,0.3031
-0.2527,0,0.2437
-0.8245,0,0.2368
-1.1642,0,0.2716
-0.1266,1,0.212
-0.6437,0,0.2285
1.4857,1,0.273
-0.5834,0,0.2281
0.7974,1,0.2111
-0.2323,0,0.2453
0.0234,1,0.2082
0.8707,1,0.2141
-0.2655,1,0.2166
-0.7148,0,0.2306
-0.3825,1,0.2346
0.0382,1,0.2079
-0.943,1,0.247
0.5009,1,0.2047
-0.8603,0,0.2396
-0.8945,0,0.2425
-0.1385,1,0.2123
0.02,1,0.2082
-0.9398,0,0.2467
-0.0614,1,0.2602
-0.2221,0,0.2462
-0.3043,0,0.2398
-0.6871,0,0.2296
0.0211,1,0.2082
-0.6742,0,0.2292
-1.3665,0,0.2961
-0.9333,0,0.2461
-0.5876,0,0.2281
0.8904,1,0.215
-0.0659,1,0.2103
0.24,1,0.2049
0.0139,1,0.2084
0.5603,1,0.2054
-0.301,1,0.24
0.3805,1,0.2043
-0.5527,0,0.2303
0.3741,1,0.2043
-0.3131,0,0.2391
-0.0213,1,0.2092
-0.6577,0,0.2288
-0.4654,0,0.2305
0.0522,1,0.2076
-0.3253,1,0.2383
-0.3911,1,0.2218
-0.9778,0,0.2505
-0.1711,1,0.2505
-0.7186,0,0.2307
-0.2036,0,0.2477
-0.2267,1,0.2169
-1.08,0,0.2617
-0.0905,1,0.2109
-1.9322,0,0.3377
-0.053,1,0.2099
0.2991,1,0.2045
-0.5979,0,0.2281
0.4102,1,0.2043
-0.0741,1,0.2105
-0.4683,0,0.2304
0.2207,1,0.2051
0.9548,1,0.2184
0.1054,1,0.2066
0.0842,1,0.2737
-0.0741,1,0.2105
-1.313,0,0.2896
0.0744,1,0.2072
-0.18,1,0.2497
-1.0122,0,0.2541
-0.2067,0,0.2145
-1.205,0,0.2765
-0.515,0,0.2281
-0.7015,0,0.2301
-0.6983,0,0.23
0.6494,1,0.2069
-1.0123,0,0.2541
-0.0712,1,0.2104
-0.196,1,0.2141
-0.1864,1,0.2138
-0.884,0,0.2416
0.0293,1,0.2081
-0.3547,1,0.2363
0.3559,1,0.2043
-0.1495,1,0.2168
-0.7861,0,0.2342
-0.1878,1,0.249
-0.9215,0,0.2449
-0.9006,0,0.243
-0.9093,0,0.2438
0.2219,1,0.2051
-0.2354,0,0.2451
-0.7741,0,0.2335
-0.9602,0,0.2487
0.169,1,0.2057
-0.2228,0,0.215
-0.9999,0,0.2528
0.3766,1,0.2043
0.2514,1,0.2048
0.1197,1,0.2064
-1.1357,1,0.2682
-0.5458,0,0.2284
0.2944,1,0.2045
0.5203,1,0.2049
-1.9446,0,0.3381
-1.1501,0,0.2699
-0.7473,0,0.2321
-0.6335,0,0.2284
-1.0141,0,0.2543
0.2184,1,0.2051
0.233,1,0.205
0.332,1,0.2044
-0.0957,1,0.2111
-0.7918,0,0.2346
-0.6738,0,0.2292
-0.375,1,0.235
0.9807,1,0.2199
-3.1081,0,0.4641
-0.3148,1,0.2185
-0.58,0,0.2281
0.1359,1,0.2062
0.1113,1,0.2065
0.8158,1,0.2118
-0.7061,1,0.2302
-2.1567,0,0.347
0.6248,1,0.2064
-0.2983,1,0.2402
-0.2078,1,0.2145
-1.043,0,0.2575
-2.404,0,0.3633
-0.9499,0,0.2477
0.3718,1,0.2043
-0.9633,0,0.249
-0.7459,0,0.232
-1.1223,0,0.2666
0.1484,1,0.206
0.2864,1,0.2046
-0.178,1,0.2499
-0.6918,1,0.2297
-0.1078,1,0.2114
-0.2919,1,0.2176
-0.0678,1,0.2103
-0.5116,1,0.2291
-1.3807,0,0.3269
0.2028,1,0.2053
-0.7294,0,0.2312
-2.1238,0,0.3453
-0.4092,1,0.2331
-0.4896,0,0.2297
-0.0536,1,0.21
-1.6021,0,0.3297
-0.9747,0,0.2502
-0.6467,0,0.2286
-0.4833,0,0.2264
-0.6122,0,0.2281
-0.1344,1,0.2122
0.4335,1,0.2044
-0.3601,0,0.236
-1.1628,0,0.2714
-0.3595,1,0.236
-0.428,0,0.2322
-0.3879,1,0.2216
-0.3519,0,0.2365
0.3524,1,0.2043
1.6564,1,0.3031
0.6153,1,0.2062
-0.2749,1,0.242
-0.9486,0,0.2476
0.0355,1,0.2079
-0.2866,1,0.2411
-1.0004,0,0.2529
0.1941,1,0.2054
-0.1941,1,0.2141
-0.9479,0,0.2475
-0.6291,1,0.2283
-0.8024,0,0.2353
-1.4856,0,0.3105
-0.02,1,0.2091
-0.5492,1,0.2283
-0.56,1,0.2282
-0.7966,0,0.2349
-0.7533,0,0.2324
-0.4696,1,0.2304
-0.1592,1,0.2515
-0.2502,1,0.2439
0.144,1,0.206
0.8266,1,0.2122
-0.6668,0,0.229
-0.1184,1,0.2551
-0.9627,0,0.3266
-0.8229,0,0.2367
-0.6837,0,0.2295
-0.6766,0,0.2293
-0.6298,1,0.2353
-0.1738,1,0.2134
-0.9975,0,0.2526
-0.3864,1,0.2344
-0.5038,1,0.2293
-0.7277,0,0.2311
-0.2491,0,0.216
-0.2385,1,0.2448
-0.7031,1,0.2301
-0.8252,0,0.2369
-0.5528,0,0.2303
-0.9799,0,0.2507
-0.3139,0,0.2391
-0.9649,0,0.2492
0.3745,1,0.2043
0.3268,1,0.2044
-0.5747,1,0.2281
0.1762,1,0.2056
-0.426,0,0.2323
-0.1083,1,0.256
-1.1393,0,0.3258
-0.3141,1,0.2391
-0.8068,0,0.2356
0.1253,1,0.2063
-0.7334,1,0.2314
0.1018,1,0.2067
-2.4557,0,0.3677
-0.8054,0,0.2355
-0.7691,0,0.2332
0.4741,1,0.2046
-0.7935,0,0.2347
-0.5639,0,0.2282
-1.1348,0,0.2681
-0.889,0,0.242
-0.0438,1,0.2097
-0.8329,0,0.2374
0.0405,1,0.2078
-1.3884,0,0.2988
0.0341,1,0.208
-0.0377,1,0.2096
-0.4618,0,0.2307
-0.5408,0,0.2285
0.4122,1,0.2043
-0.8223,0,0.2367
-0.0161,1,0.2091
-0.7822,1,0.234
0.0476,1,0.2077
-0.0514,1,0.2099
-0.4015,1,0.2335
-1.1556,0,0.2706
-1.6627,0,0.3308
0.204,1,0.2053
-0.2037,0,0.2144
0.4096,1,0.2043
0.2276,1,0.205
-1.1518,0,0.2701
-0.4993,1,0.2294
-1.0532,0,0.2587
-0.5014,0,0.2293
-0.5221,0,0.2288
0.246,1,0.2049
0.3873,1,0.2089
-1.4339,0,0.3274
-1.0428,0,0.2575
-1.5209,0,0.3147
-0.3596,0,0.236
-0.75,0,0.2322
0.1831,1,0.2055
-0.6648,0,0.229
0.246,1,0.2049
-0.406,0,0.2225
0.2919,1,0.2045
0.6808,1,0.2076
-1.1401,0,0.2687
-0.0735,1,0.2105
-0.5438,0,0.2284
-0.0554,1,0.2608
-0.3268,1,0.219
0.1669,1,0.2057
-1.2465,0,0.2815
-0.6995,0,0.23
-0.2847,0,0.2173
-0.6235,0,0.2282
-0.7087,0,0.2303
-0.6927,0,0.2298
-0.9006,0,0.243
-0.3697,1,0.2208
0.1117,1,0.2065
-0.9349,0,0.2462
0.0213,1,0.2082
-1.049,0,0.2582
0.067,1,0.2073
0.0175,1,0.2083
0.4106,1,0.2043
-0.7681,1,0.2332
-0.4291,1,0.2321
-0.8167,0,0.2363
-0.5129,0,0.229
-0.2851,1,0.2173
-0.1538,1,0.252
-0.1894,1,0.2489
0.3171,1,0.2044
-0.7716,0,0.2334
-0.6051,1,0.2281
0.511,1,0.2048
0.2883,1,0.2046
-1.4763,0,0.3279
0.2267,1,0.2051
-1.1911,0,0.2748
0.0849,1,0.207
-0.9193,0,0.2447
-0.2938,1,0.2405
0.0562,1,0.2075
-0.1465,1,0.2526
-0.0953,0,0.2572
0.7788,1,0.2104
-0.523,0,0.2288
-0.2103,0,0.2471
0.4744,1,0.2046
-1.6256,0,0.3301
-0.4424,0,0.2315
0.2978,1,0.2045
-0.4822,0,0.2299
-0.8739,1,0.2407
-1.2915,0,0.3263
0.3808,1,0.2043
-0.2509,0,0.2438
0.1628,1,0.2812
-0.0866,1,0.2108
-0.116,1,0.2553
-0.4901,1,0.2297
-0.2623,1,0.2165
0.7732,1,0.2102
-0.8778,0,0.241
-2.4188,0,0.3645
-0.1073,1,0.2114
-0.2349,1,0.2451
-0.6119,0,0.2281
-0.6547,0,0.2287
-1.328,0,0.2915
-0.1774,1,0.2135
-1.0224,0,0.2552
-0.2857,1,0.2173
-0.9144,0,0.2443
-1.7156,0,0.3319
-0.8758,0,0.2409
1.0432,1,0.224
-1.7984,0,0.3338
0.0489,1,0.2077
0.7042,1,0.2082
0.2494,1,0.2048
0.3079,1,0.2045
-0.5048,1,0.2293
-0.4353,1,0.2239
-0.0907,1,0.2576
-0.2769,0,0.2418
-0.0351,1,0.2095
-0.5336,0,0.2286
-0.7903,1,0.2345
1.0092,1,0.2217
-0.241,0,0.2157
-1.2204,0,0.2784
0.6284,1,0.2065
-0.0381,1,0.2096
-0.9935,0,0.2521
-0.9698,0,0.2497
-1.3537,0,0.3267
-0.1532,1,0.252
0.4297,1,0.2043
-0.8197,0,0.2365
0.3738,1,0.2043
-0.5803,1,0.2281
-0.8777,0,0.241
0.3204,1,0.2087
-0.1976,1,0.2142
0.0254,1,0.2081
-0.5214,0,0.2288
-0.4457,0,0.2314
-0.2751,1,0.2419
-0.1799,1,0.2497
0.3817,1,0.2043
-0.8592,0,0.2395
-0.0597,1,0.2101
-0.4718,0,0.2303
-0.4567,0,0.2309
-0.3126,0,0.2392
-0.5061,0,0.2292
0.0466,1,0.2077
-0.2734,0,0.2169
-0.8692,0,0.2403
-0.3815,0,0.2347
-0.4457,0,0.2314
-0.0456,1,0.2617
-1.1631,0,0.3259
-0.4265,0,0.2322
0.3006,1,0.2045
0.0688,1,0.2073
0.1308,1,0.2062
-0.5264,0,0.2287
-0.2656,1,0.2427
-1.1235,0,0.2668
-0.3116,0,0.2392
0.2671,1,0.2047
0.5634,1,0.2054
0.9433,1,0.2178
-0.4524,0,0.2311
-0.3609,1,0.2359
-0.4574,1,0.2309
0.2566,1,0.2048
-1.1897,0,0.2747
-0.3176,0,0.2388
-0.1945,1,0.2485
-1.1318,0,0.2677
0.0754,1,0.2729
-0.3583,1,0.2361
-0.9858,0,0.2513
0.1288,1,0.2063
-0.5116,0,0.2291
0.2069,1,0.2053
0.1661,1,0.2057
0.0655,1,0.2073
0.0801,1,0.2071
-0.4754,0,0.2302
-1.1371,0,0.2684
-0.3506,1,0.22
-0.2817,1,0.2414
-0.5852,0,0.2281
-0.2644,0,0.2428
0.1113,1,0.2065
-2.2308,0,0.3511
0.1444,1,0.206
-0.1402,1,0.2124
-0.9806,0,0.2508
0.1712,1,0.2057
-0.3082,1,0.2395
0.6884,1,0.2078
-0.8309,1,0.2373
-0.5333,1,0.2291
-1.0557,0,0.2589
1.0175,1,0.2223
-1.1801,1,0.3259
-0.4258,1,0.2323
0.2599,1,0.2048
0.3425,1,0.2043
-0.7948,0,0.2348
0.2687,1,0.2047
0.0617,1,0.2074
0.5125,1,0.2048
-0.3737,1,0.2351
-0.1948,1,0.2141
-0.3636,0,0.2357
0.1138,1,0.2065
-0.7941,0,0.2348
-0.5663,0,0.2282
-1.1252,0,0.267
-0.1478,1,0.2525
-0.7786,0,0.2338
-0.9751,0,0.2502
0.1031,1,0.2067
-0.0187,1,0.2091
-1.7034,0,0.3316
-0.8172,0,0.2363
-0.3341,0,0.2377
-0.1061,1,0.2114
-0.9614,0,0.2488
-0.0159,1,0.2644
-0.4685,0,0.2304
-0.6113,1,0.2281
-0.0817,1,0.2107
-0.8754,0,0.2408
0.481,1,0.2046
-1.2605,0,0.2832
0.2095,1,0.2052
-0.9097,0,0.2438
0.9261,1,0.2168
-0.0833,1,0.2583
-0.0938,1,0.211
-0.738,1,0.2316
0.2616,1,0.2048
-0.2413,0,0.2157
0.4775,1,0.2046
-1.1514,0,0.2701
-0.0842,1,0.2108
-0.1726,1,0.2503
0.0675,1,0.2073
0.2654,1,0.2047
-0.1363,0,0.2535
-0.3075,0,0.2395
-0.4311,0,0.232
0.2021,1,0.2053
0.4161,1,0.2043
-0.2424,0,0.2445
-0.2925,1,0.2176
-0.1343,1,0.2122
-0.8701,0,0.2404
-1.2769,0,0.2852
-1.3839,0,0.2983
-0.9063,0,0.2435
-0.5653,1,0.2282
-0.369,0,0.2208
-1.6018,0,0.3297
0.4843,1,0.2046
-1.2598,0,0.2832
-1.6908,0,0.3314
0.6113,1,0.2061
0.1803,1,0.2056
-0.1333,1,0.2122
-0.3433,0,0.237
-1.5942,0,0.3296
0.2581,1,0.2048
-0.3024,1,0.2399
-0.2036,0,0.2477
-1.4158,0,0.3021
-0.6643,0,0.2289
0.9851,1,0.2202
-2.5082,0,0.3726
-0.149,1,0.2126
0.4062,1,0.2043
-0.5892,0,0.2281
-0.3211,1,0.2386
-1.1622,0,0.3258
0.9041,1,0.2157
0.0323,1,0.2689
-0.8683,0,0.2402
-0.0736,1,0.2591
0.2245,1,0.2051
-1.0534,0,0.2587
0.7133,1,0.2084
-0.2113,1,0.2146
-0.948,1,0.2475
-0.1089,1,0.256
0.2619,1,0.2047
0.177,1,0.2056
-1.5711,0,0.3292
-0.7405,0,0.2317
-0.6879,1,0.2296
-1.4118,0,0.3272
0.4069,1,0.2043
-1.5603,0,0.3291
0.8444,1,0.2129
-0.8707,0,0.2404
0.5431,1,0.2052
-0.4817,0,0.23
-0.1831,1,0.2494
-0.9075,0,0.2436
-0.0181,1,0.2091
-0.0268,1,0.2634
0.3404,1,0.2043
-0.0364,1,0.2095
0.7883,1,0.2108
-0.1765,1,0.25
0.2196,1,0.2051
-1.5911,0,0.3296
0.1017,1,0.2067
-0.5576,0,0.2282
-0.3106,1,0.2183
-0.1856,1,0.2138
-0.5166,0,0.229
0.2021,1,0.2053
-0.9824,0,0.251
-0.3838,0,0.2345
0.1263,1,0.2063
-0.9736,0,0.2501
0.396,1,0.2043
-0.6906,0,0.2297
0.1913,1,0.2054
-1.4633,0,0.3078
0.0756,1,0.2072
0.3436,1,0.2043
0.2483,1,0.2049
-0.2888,1,0.2409
-0.8583,0,0.2394
0.4554,1,0.2044
0.085,1,0.207
-1.1323,0,0.2678
7e-04,1,0.2087
0.398,1,0.2043
0.0759,1,0.2071
-0.9735,0,0.2501
-0.8391,0,0.2379
-0.6175,1,0.2282
-0.2715,0,0.2422
-0.2804,0,0.2415
0.2548,1,0.2048
-1.3372,0,0.2926
-0.485,0,0.2299
-1.6902,0,0.3314
-0.0642,1,0.26
-1.2345,0,0.2801
-0.0706,1,0.2104
0.0099,1,0.2668
-0.9427,0,0.247
-0.2511,1,0.216
-0.0559,1,0.2607
-0.6574,0,0.2288
-0.3693,0,0.2354
-2.0432,0,0.3418
-0.5518,0,0.2283
0.1954,1,0.2054
-1.2706,0,0.3262
-0.5185,0,0.2289
1.054,1,0.2248
0.685,1,0.2077
0.8512,1,0.2132
-1.2074,0,0.3259
0.097,1,0.2068
-1.4304,0,0.3274
-0.7907,0,0.2345
0.4936,1,0.2047
-0.3741,1,0.2351
-1.7283,0,0.3323
0.2687,1,0.2047
-1.0132,0,0.2542
-0.3829,1,0.2346
-0.3562,1,0.2362
-0.0434,1,0.2097
0.0098,1,0.2085
0.2646,1,0.2047
-0.2368,1,0.245
-0.6414,1,0.2285
-1.0624,0,0.2597
0.6183,1,0.2063
-0.0435,1,0.2619
-0.0928,1,0.211
-0.079,1,0.2106
-0.2354,0,0.2451
0.535,1,0.2051
0.1669,1,0.2057
-0.5806,0,0.2281
-0.1568,1,0.2129
-0.9916,0,0.2519
0.1522,1,0.2801
1.5544,1,0.2843
-0.3485,0,0.2199
0.3629,1,0.2043
-0.3378,1,0.2194
-1.8397,0,0.3523
-1.7423,0,0.3325
-0.7976,0,0.235
-0.8457,0,0.2384
0.532,1,0.205
-0.1812,1,0.2496
